track_id,album_name,album_id,album_release_date,album_total_tracks,artist_name,artist_id,track_duration,track_name,explicit,track_popularity,id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,acousticness,liveness,valence,tempo,time_signature,genre_name,country
0HHyvgs34WHckFcjBL2zxx,Saudade,4WoArkEGwjPPHMo2x3BiYr,2016-03-11,8,Vultures Overhead,0VAKJeLt0qhRdtrKYSFccP,206580,Saudade,0,1,0HHyvgs34WHckFcjBL2zxx,0.132,0.978,6,-5.149,1,0.155,0.00436,3e-05,0.366,0.321,190.055,4,Hardcore Punk Español,Spain
1f2Pq8Lb9PG25KMmoCa1eo,Armand Van Helden - New York A Mix Odyssey 2,7n5H6rqqPQcDrcJ9e0EMXD,2008-10-12,13,Frank Ski,3n5eq3lZRciPdqOigFZzQb,220893,Whore’s In This House,0,0,1f2Pq8Lb9PG25KMmoCa1eo,0.929,0.518,6,-8.299,1,0.0479,0.0408,0.126,0.0747,0.526,126.01,4,Bmore,United States
7hNkGIbLIi3bxUZw0urgzD,Pangalactic Performer,02E3YSeaaAvK1nTmJydqXE,2019-10-11,60,John Mills-Cockell,5Lte6wkeKEPZfMnHHN7pmK,264346,December Angel,0,0,7hNkGIbLIi3bxUZw0urgzD,0.235,0.0489,4,-17.705,1,0.0354,0.935,0.988,0.0823,0.0693,105.372,3,Moog,
6NfDAjWmXX6SQeB7kCEKXK,"Radar, Vol. 1",6G1hvboRkS2czOgqUZqh9z,2018-02-02,28,Sei Still,2ifm8buuA5vEmxaSgAlt74,300003,Otto,0,27,6NfDAjWmXX6SQeB7kCEKXK,0.497,0.752,0,-8.139,1,0.029,0.795,0.000424,0.196,0.186,130.064,4,"Neo-Kraut,Psicodelia Mexicana",Mexico
3NH5gBHkFZtTEiDXmspFkz,Caribbean Divas,3xQ6TJZgGHDaBXmSr9hVIe,2001,12,Sanell Dempster,2L4mB9xYf22ibZk6X3RrTF,275826,De River,0,5,3NH5gBHkFZtTEiDXmspFkz,0.701,0.939,8,-4.125,1,0.0813,1.1e-05,0.0654,0.0616,0.935,153.999,4,Soca,
5STqOZ92CJmwwaX0iBCKnm,Stoned,3oysAkF5Nta0tVHxSINsbA,2014-01-31,12,Hashback Hashish,3tKsgOYV3Cwl7Fyzr2S6Ud,169952,Radiance,0,49,5STqOZ92CJmwwaX0iBCKnm,0.798,0.217,0,-17.575,1,0.039,0.0816,0.19,0.122,0.0651,120.019,4,"Indian EDM,Indian Electronic",India
06VqOgAQvYTpZk6VpsDD20,Last Night a DJ Saved my Life,6UDItkgVICKqugN8IukaCE,2020-10-09,1,KO KO MO,37njHbDvYnaoRWbRwVTdaZ,186448,Last Night a DJ Saved my Life,0,43,06VqOgAQvYTpZk6VpsDD20,0.573,0.732,10,-8.151,0,0.0358,1.32e-05,0.000141,0.141,0.323,106.957,4,"Nantes Indie,Rock Alternatif Français",France
3cWOEAwYc1CbjglEbxIYym,Sonidos De Otoño Para Dormir | Alivio Completo Del Estrés,7bBwxKkKfa3QSBTZQObZCI,2020-10-31,50,Dormir Sol,5scNMv6eDFugGvJa3eQxIo,144000,Onda Especial,0,4,3cWOEAwYc1CbjglEbxIYym,0.161,0.003,0,-44.636,1,0.0402,0.77,0.972,0.073,0.039,73.976,3,Música de fondo,Spain
14IGIIkSNxLVBCSuMof00U,Satin Dolls,6aFXzRRvbv3diFspYV13Aq,2006-01-01,7,Satin Dolls,4aJn71CzW8I7YJX1ZQutut,163013,Dulce Obsesion,0,16,14IGIIkSNxLVBCSuMof00U,0.53,0.879,11,-3.955,0,0.0398,0.706,0.00324,0.268,0.417,142.026,4,"CDMX Indie,Mexican Indie,Mexican Rock,Punk Rock Mexicano",Mexico
74wuB4ERudQLnuBOav3OtD,Claro,0XxwFrdmdzzoRWvNuSMGE9,2001-09-17,12,Brothomstates,7dJoiDu6p9jcAESCcRYU0z,359480,Mdrmx,0,29,74wuB4ERudQLnuBOav3OtD,0.425,0.451,9,-16.65,1,0.0557,0.0887,0.0058,0.176,0.174,116.038,4,"Deep IDM,Drill and Bass,Finnish Experimental,Intelligent Dance Music",Finland
64Aipn6DcgZpVNjXq2KA1W,358 Hangovers A Year,0jTvtPSooAfl0F6vxebbFg,2006-11-24,13,Jim Paquette,0UXhlnmfYAGx5mcybstDeV,153493,It Only Hurts When I Pee,0,0,64Aipn6DcgZpVNjXq2KA1W,0.348,0.516,0,-12.969,1,0.0984,0.0,0.106,0.296,0.687,118.797,4,Geek Rock,
2jyjzaXEYMhx8X5K2VSWit,More Than Love,52e4Y4kXKr25xkOWmxp7VM,1994-03-05,6,Chris and Moira,4oYQ6QckPVMyspb7zJc4gC,180333,Pour Me In,0,0,2jyjzaXEYMhx8X5K2VSWit,0.67,0.525,7,-14.367,1,0.0317,1.23e-05,0.211,0.0701,0.699,125.314,4,Classic Eurovision,
1ojgPiHT5hQpHX8Zs1x2Ol,Luminous Destiny - Savior,6bb8c6Hnqnh3xz66ZJgt1Q,2018-12-10,1,DOHE,0fMCBXuBL4w1CPCLO1ZTF9,189428,Luminous Destiny - Savior,0,14,1ojgPiHT5hQpHX8Zs1x2Ol,0.713,0.82,3,-3.856,1,0.0543,8.46e-06,0.138,0.0605,0.923,105.042,4,Korean City Pop,"Korea, Republic of"
7dSeCz7xZt9J6kF2DeBPDB,Fine Singing of Wonderful Sacred Country Songs,576vLfAz5xDolMxtEOnXUq,2005,24,Brown's Ferry Four,409KLo8ug9SwCX4h5unBE6,142986,"Heaven, Eternal For Me",0,0,7dSeCz7xZt9J6kF2DeBPDB,0.713,0.259,7,-14.092,1,0.0318,0.0,0.941,0.123,0.5,85.355,1,"Country Gospel,Vintage Gospel",United States
1rT6Ft4BMWpJ995kbBZG8f,The World's Greatest Pipers - Volume 1,6qS2h0nLSoboZMyyvGgNkR,1987-01-01,12,Pipe Major Angus MacDonald,4RPIwqAFvgXeMYWUdtdsSA,535373,Lament for the Children,0,2,1rT6Ft4BMWpJ995kbBZG8f,0.136,0.000764,3,-11.044,1,0.0486,0.735,0.643,0.173,0.0318,69.205,4,Pibroch,United Kingdom
0XQjmIlXM5qEj9LcSQ0vW3,Wake Up In The Jungle,2FL5ax1QKHIq2ckAclfHBU,2016-10-24,2,Panayota,29dhOuiH876Mx8k46NXoV6,429041,FX - Panayota & Venom Remix,0,5,0XQjmIlXM5qEj9LcSQ0vW3,0.559,0.964,11,-4.452,1,0.0868,0.816,0.000165,0.504,0.439,146.016,4,Deep Full On,
7A9TZUyY5a8UQODuIUB8kX,Pandemonium,33DXZJ8Ad1aLauFx0gbCAN,2019-10-04,3,Kostas Maskalides,1Q0PjtEIPHYQAIRJ1v7ef1,397663,Pandemonium - Original Mix,0,11,7A9TZUyY5a8UQODuIUB8kX,0.679,0.814,0,-7.581,1,0.0492,0.9,0.015,0.124,0.103,126.996,4,Greek Techno,Greece
79TcRCOGuqahF5qRftzcg1,Antología,7a1p9sf7fE00y75FKbarYj,2017-09-27,15,Tuna Universitaria De Salamanca,0QgTIKbsEafGHbWUozUZ84,197982,Isa del Candidito,0,3,79TcRCOGuqahF5qRftzcg1,0.382,0.424,9,-12.484,1,0.0333,0.0,0.733,0.103,0.543,91.931,4,Tuna Estudiantil,Spain
0Vth3l4XAo8hNYmxjzhr2y,Careless,08zWo4xb7GZ5e3dyUOUAmm,1976-01-01,12,Stephen Bishop,3JhRHqCi8HEzkJVWt19LtN,181893,On And On,0,60,0Vth3l4XAo8hNYmxjzhr2y,0.57,0.462,11,-10.483,1,0.0283,0.000223,0.74,0.104,0.545,102.3,4,"Adult Standards,Classic UK Pop,Country Rock,Folk Rock,Mellow Gold,Soft Rock,Yacht Rock",United Kingdom
6evJpAEl3mQs8EnZPMvumL,Continuum III: Fluctus,4HUVkJODqJUyUwMEzTNGvR,2018-11-16,4,Deepbass,4JBXPj21sTqOZvgQurUJoP,390300,Les Planes - Original Mix,0,17,6evJpAEl3mQs8EnZPMvumL,0.651,0.626,10,-16.181,0,0.0428,0.893,0.0887,0.107,0.0281,126.01,4,"Ambient Techno,Minimal Dub,Scottish Techno",United Kingdom
3txbBTnYlIloXFnQzfYJ6K,Nahila Nahila,3Ij0AiDYT8heWjLsDL0wcw,2018-08-12,1,TeeJay Arunachalam,3HXoAXanyNRqXXAZLZ1zhA,261825,Nahila Nahila,0,21,3txbBTnYlIloXFnQzfYJ6K,0.423,0.42,2,-10.713,0,0.0543,0.0,0.56,0.0703,0.332,99.64,4,Tamil Pop,India
52KRMsVx5swhImqsHM38nZ,Gloire,42MAtDsAQZRab5fiqPhSmH,2004,8,Lato Crespino,1OpgeUa0LwE2ltcv2TqeGh,284800,L'argent,0,6,52KRMsVx5swhImqsHM38nZ,0.755,0.937,9,-2.454,1,0.315,0.0,0.671,0.14,0.764,144.974,4,"Coupé-Decalé,Zouglou",Côte d'Ivoire
4DvdhOMGvluH7klU1qNcEu,Free!,09lIWx8NQbzVoHqfX4GfFb,2011-10-23,14,October Light,5u3gkdwT0Rg4wkstiyvWc0,129940,Have Mercy,0,9,4DvdhOMGvluH7klU1qNcEu,0.539,0.913,6,-2.114,1,0.123,1.03e-06,0.171,0.389,0.879,199.9,4,German CCM,Germany
1KpJrR3YgEx9v8KWhlA18y,Freak Out,6tPBzqTqY7eR1EdUgR1vtV,2017-05-19,3,The Fitness,2MFjcWDUIMgiC78GDA6LHp,273275,Techno & You,0,19,1KpJrR3YgEx9v8KWhlA18y,0.678,0.572,9,-5.456,1,0.0324,0.152,0.00133,0.122,0.202,119.994,4,Canadian House,Canada
55HKpUOCiflxlRrmWMf61s,New Hat,2iN4CGNv3HRjpI9puWzJDd,2005-01-01,8,Fuzzy Logic Ensemble,4xKbblXVcQSvM3z0gXxAyv,217226,Happy New Year,0,0,55HKpUOCiflxlRrmWMf61s,0.499,0.292,3,-9.197,1,0.0326,0.523,0.902,0.113,0.522,142.449,4,Irish Modern Jazz,Ireland
4CuSR0NanDPZUgfu8D1VDk,Phanerozoic II: Mesozoic | Cenozoic,26TeqFz1sPbJT6VjAbBtzl,2020-09-25,16,The Ocean,6fuALtryzj4cq7vkglKLxq,240333,Oligocene,0,39,4CuSR0NanDPZUgfu8D1VDk,0.523,0.636,4,-11.651,0,0.0348,0.868,0.608,0.084,0.182,160.036,4,"Alternative Metal,Atmospheric Sludge,Djent,Jazz Metal,Post-Metal,Progressive Sludge",
1Mu5ppfwwCARpmBOjoUfw5,最愛,3k3kH7HMJP2TVbDnKcUvcK,2005,10,Yoshie Kashiwabara,5I7LbMahs1epS5u3a0CwHF,286733,最愛,0,28,1Mu5ppfwwCARpmBOjoUfw5,0.621,0.38,0,-10.684,0,0.027,4.09e-05,0.773,0.0863,0.257,111.601,4,Kayōkyoku,Japan
24TFXw1Vx31Z7MlICGPXsD,The Nadir,5jAMJlz45OCZBqWxjb4Oak,2018-12-21,1,The HAARP Machine,2ziusta0GEeyx669s2Zmhg,275250,The Nadir,0,22,24TFXw1Vx31Z7MlICGPXsD,0.565,0.988,9,-3.863,1,0.0462,0.0,0.13,0.0498,0.459,119.998,4,Djent,
4L5f2c172rIDLHaHL3xZSe,The Man With The X-ray Eyes,1gkdLfzNHpSus246ia9FPH,2006-01-01,12,Walter Clevenger,1sPVmujWY16c1fn2XyF7be,170826,Angels,0,0,4L5f2c172rIDLHaHL3xZSe,0.645,0.691,7,-12.511,1,0.0387,1.11e-05,0.0529,0.241,0.965,128.954,4,Underground Power Pop,
7bwbfLy5FRylwIp4ekL6In,Katchume,7tvtzQNbMEUbXFCVKLi0md,2011-02-24,11,Kapa Dêch,7z0nxdnkXn7nehYQSk8es7,425466,Xihlaula Mane,0,2,7bwbfLy5FRylwIp4ekL6In,0.484,0.824,0,-8.722,1,0.0456,0.0131,0.136,0.723,0.702,144.308,4,"Marrabenta,Música Moçambicana",Mozambique
2QydWZSNpfrD2e0DxpTqnx,Großes Kino,3DGtfZr0LuTO6zDMyCUscU,1999-08-02,24,Blumentopf,3aVwqkJqkpiRLbM0dVqOz6,310600,Was' Der Handel?,0,35,2QydWZSNpfrD2e0DxpTqnx,0.868,0.672,0,-8.485,1,0.3,1.2e-06,0.0699,0.269,0.768,93.023,4,Bayerischer Rap,Germany
2XOTqJFjkxK2WM13q5qwPf,Behind the Fire Drill,1dcTfepFKJeHomMFrf0mnk,2020-12-04,8,Tone Liv,7mYWvQ9DmjIReQt5NTs0jn,193307,Silencer,1,0,2XOTqJFjkxK2WM13q5qwPf,0.666,0.581,1,-10.712,1,0.321,0.0,0.471,0.0909,0.463,87.707,4,Flick Hop,
0QptryjhYRSbjhVy2Qfd31,Humoresque - Favorite Violin Encores [Expanded Edition],1ZTqvi3LMBOSURVkNi5WNq,1963,21,Stephen Foster,0ZC98hE2PleBKS61my6gly,198773,Jeanie with the Light Brown Hair,0,19,0QptryjhYRSbjhVy2Qfd31,0.195,0.21,2,-17.727,1,0.0409,0.166,0.939,0.222,0.205,94.704,5,American Romanticism,United States
2tf5hStAqrVVmmAt8DTltO,Cambodian Rocks,03Mcn6ITH2MtlQjYqU0oq1,1974-05-13,22,Sinn Sisamouth,5Vp49PDKCSLwmRI1qhb0oa,114155,Voy Ho (Maok Pi Naok),0,26,2tf5hStAqrVVmmAt8DTltO,0.532,0.642,0,-8.08,1,0.0365,0.047,0.0498,0.421,0.945,120.243,4,Cambodian Rock,Cambodia
0ArWZymDBRwU43UyHLS1PG,Ao Vivo no Calaf,2nlvMPdvdK78SehODOvEtc,2020-05-01,11,7naRoda,4FA2bwFBPruubtZcAjsfyr,564032,Preciso Me Encontrar / A Flor e o Espinho / A Brisa e o Tempo,0,12,0ArWZymDBRwU43UyHLS1PG,0.561,0.611,2,-9.91,0,0.0438,2.87e-05,0.668,0.96,0.502,82.016,4,Samba Moderno,
4v4vllIxPcEJEbo4PZfeAx,Classic Album Kalankiko Jam,2XgfU0nbAp4AOrKFN78js0,2000-10-11,10,Mukti & Revival,62yM3pzTzQHys1Ih7e9dJT,222600,Nahera Malai,0,21,4v4vllIxPcEJEbo4PZfeAx,0.627,0.752,10,-5.823,1,0.106,2.94e-05,0.194,0.0897,0.519,127.94,4,"Classic Nepali Pop,Nepali Pop",Nepal
2Nq27QSuOjGZuhCkwdteGM,Touche D'espoir (Réédition 2005),0C97wD0H0E4ZTBbsBTys9X,2005-12-20,17,Assassin,5zbzDats0HBBPuir5QWKWm,259133,Touche D'espoir,0,36,2Nq27QSuOjGZuhCkwdteGM,0.781,0.682,10,-3.806,0,0.251,0.0,0.127,0.129,0.611,91.051,4,Old School Rap Français,France
1M0tORY6ipv49gcClC2EoH,Poor Man's Heaven,4HiFSmlG1O7QzVpRY5cQDI,2006,11,Seth Lakeman,1RwWmRFTkxTaJcEbgqid3Z,237213,Race To Be King,0,26,1M0tORY6ipv49gcClC2EoH,0.595,0.851,2,-5.746,1,0.0312,0.0,0.442,0.233,0.906,131.062,4,"British Folk,Devon Indie,Traditional British Folk",United Kingdom
7bUzreFSxPo4jRyDMbJEX7,A Pyrrhic Existence,7GrKomosr29udfIEPtk3o0,2019-11-08,6,Esoteric,36b4aldhhv4vxGWtykfTRA,280010,Antim Yatra,0,7,7bUzreFSxPo4jRyDMbJEX7,0.176,0.313,0,-14.49,1,0.0406,0.926,0.181,0.513,0.0311,84.336,4,"Birmingham Metal,Doom Metal",United Kingdom
2qm3aNbES55MbG1WkA17TR,Wham! Experience,0Ve9J6MHzNBs82YjzClFjJ,2008,12,The Supertubes,7GeZbqkHzfPAI1hNFmupjG,296760,For the Sake of Three Dollars,0,0,2qm3aNbES55MbG1WkA17TR,0.336,0.576,9,-5.825,0,0.033,0.903,0.00771,0.157,0.391,138.263,4,Rautalanka,Finland
4KfztvQa2Cjz8lIedmnB45,Songs from the Steppes: Kazakh Music Today,4O3fSsPcZpOdfgO9N6FDgS,2005-01-01,27,Anar Muzdakhanova,0jfX9fDwdvqTTULyyhAXAs,123413,Kongil Ashar,0,0,4KfztvQa2Cjz8lIedmnB45,0.418,0.444,6,-17.638,1,0.0598,0.706,0.882,0.345,0.793,112.863,4,"Central Asian Folk,Kazakh Traditional",Kazakhstan
6MybhhPQocJ5jsWlfKZBHO,"J.S. Bach: The Complete Works for Keyboard, Vol. 1",1IIv1xL9s8vJl9uBnEp3hH,2018-07-13,51,Georg Böhm,1q4mbPu6sgHJoUrTNxF6vx,294560,Vater unser im Himmelreich,0,9,6MybhhPQocJ5jsWlfKZBHO,0.156,0.0487,3,-23.689,0,0.0404,0.859,0.769,0.121,0.134,68.305,4,"Baroque,German Baroque",Germany
0cCr3LAPUhmVF9KfavE2kp,From the Darkness,24uQxp9rlwShjjCGfI5b7l,2009-07-20,9,Black Angel,1hd1vKS5SDBg3O6FW2hAmg,444773,Rites,0,0,0cCr3LAPUhmVF9KfavE2kp,0.189,0.937,11,-5.576,1,0.0594,0.921,2.39e-06,0.0965,0.139,97.278,4,"Peruvian Death Metal,Peruvian Metal",Peru
61Hy93ior1vheCBPHGbQB5,You Are Sunshine,29Ahn8nlE6RYUZQ2mYGM94,2016-12-11,1,Bo Thelin,0Cjq22JgURcGNecDtYtSde,136500,You Are Sunshine,0,26,61Hy93ior1vheCBPHGbQB5,0.422,0.0107,0,-28.732,0,0.0527,0.956,0.992,0.0897,0.305,80.643,4,Calming Instrumental,
7ERxOoAqu280PhbuOYrVdv,Sentimientos,4lHTPelE6fIVDvnlOnYN8p,2018-09-08,10,Kollasuyo,6Jhh309jMxQmDMHco40CcU,257332,Celos De Amor,0,0,7ERxOoAqu280PhbuOYrVdv,0.736,0.823,7,-5.944,1,0.0315,0.0,0.816,0.335,0.945,98.036,4,Salay,
3v5qYsEbUdH6NYWeaQXRm9,Honky Tonk Revival,0hIdnImMUrjN5g5zskNrKa,2005-08-02,13,Miss Leslie,6W2mbRMQGjnvhq7szCYezp,167986,I'll Be Gone Tonight,0,5,3v5qYsEbUdH6NYWeaQXRm9,0.621,0.526,0,-4.448,1,0.0263,1.78e-05,0.489,0.398,0.814,142.12,4,"Deep Contemporary Country,Neo Honky Tonk",
1jhs3rmKXYag2CXaeM2Myi,Selma,0u3OZX362nmVG918dwDUK1,2018-05-25,9,Lau e Eu,2gh3qTCBKZ5LwVj5zQha9e,271309,Dentro do Meu Peito Mora um Cão,0,15,1jhs3rmKXYag2CXaeM2Myi,0.337,0.811,8,-7.224,1,0.0715,0.13,0.179,0.168,0.439,66.689,4,"Brazilian Indie Rock,Rock Sergipano",Brazil
580lMmNyd0xJ5pitkezIDC,Low Sun Long Shadows,23pQf3bTdNkZDZmQjB5vlE,2019-04-26,4,SPQR,0R8IjESvWRQCF03Vhgx9iP,191979,Slowly,0,8,580lMmNyd0xJ5pitkezIDC,0.633,0.689,0,-4.821,0,0.0507,0.00438,0.00248,0.0957,0.335,150.034,4,Liverpool Indie,United Kingdom
3EIDqeDVz37cwO334JKJXA,Yarbles,3eGLvDtSZiy2rEMN6v6tav,1998-05-16,9,Burkhard Beins,55mu6j4QLbeRvGSQiN7dEg,337012,Wringlings Upon Wronglings,0,0,3EIDqeDVz37cwO334JKJXA,0.397,0.0361,6,-34.59,0,0.058,0.793,0.723,0.0914,0.174,138.09,4,Experimental Percussion,
1FXVsxDeXfh94AZw9eqtP0,The Keys - Akkamage,0oAlHMzRqU8JdHvRY0H281,1996-01-01,8,The Keys,6lHMoLKHYNe6hm88OcsG5J,214800,Akkamage,0,23,1FXVsxDeXfh94AZw9eqtP0,0.929,0.76,9,-11.062,0,0.114,0.0,0.522,0.061,0.782,112.216,3,Malaysian Tamil Pop,Malaysia
3NrS5Dr1QGacYRIg1zpIKx,"Sneezes, Farts And Orgasms",53hsQ80WiG8tPgE1ErKJu9,2011-02-08,27,Brian Scolaro,4G3QNeqMV9qMPmLqvi7LXN,210007,Farts,1,3,3NrS5Dr1QGacYRIg1zpIKx,0.434,0.95,6,-8.475,1,0.866,0.0,0.771,0.95,0.234,101.473,4,Deep Comedy,
1G6Z7ywwVcfevtIWj9pk9E,The Goat of the Black Possession,74xR2upF5Tu2kdvlE0X7Av,2008-10-24,7,Utuk Xul,66eVcpeCWj9wFnzf1cgdkH,642653,Visions of the Fire,0,0,1G6Z7ywwVcfevtIWj9pk9E,0.12,0.479,10,-5.114,1,0.0621,0.737,1.53e-06,0.212,0.138,189.855,4,Colombian Black Metal,Colombia
1FwbhntPnQkWWI0G1JC5wU,Cantos Infantiles,6nrQM7A86qdJq9Ma8nIxuO,2015-07-01,14,Grupo Calabaza,4QnZ7T0KOxtj4oGOGKl107,98933,Los Diez Perritos,0,6,1FwbhntPnQkWWI0G1JC5wU,0.891,0.625,2,-11.348,1,0.0409,0.000733,0.63,0.0514,0.993,119.123,4,Musica para Niños,Spain
2uy15favOgEOtS8wjAD9B1,Rock On,43Fh1hMumKDCcax2JOWEmR,2010-02-16,9,Farhan Akhtar,0XL6ie7a0NY5FM05b9Rn5L,251277,Tum Ho Toh,0,49,2uy15favOgEOtS8wjAD9B1,0.469,0.361,0,-8.275,1,0.0293,0.00154,0.785,0.104,0.0775,111.972,4,"Desi Pop,Filmi,Indian Indie,Modern Bollywood,Sufi",India
7H0P5XMw1CEo3ph9LFi70I,Going Away Blues (1926-1935),27JYBjZrhLodMpdCT9ttHc,1991,14,Lottie Beaman,4KHlNP7J5erBfeGcUGbuQ7,134773,Rolling Log Blues,0,1,7H0P5XMw1CEo3ph9LFi70I,0.423,0.257,7,-9.951,1,0.0323,6.94e-06,0.932,0.0901,0.372,158.693,4,Pre-War Blues,
67OhebffET8jFxLApBgddq,The Human Thing,0wqNHE2JkzVPN48jGopZjG,2011-06-20,15,Das Pop,6HvBsTSctQ8SGUzzfnMPcV,237053,You,0,32,67OhebffET8jFxLApBgddq,0.497,0.815,4,-11.155,0,0.0643,0.452,0.039,0.212,0.654,173.985,4,"Belgian Indie,Belgian Rock",Belgium
2YhojdCR7YwU07jh9CJf1p,Ton Héritage,1rTDQ1m1YeAXkKKo1n8Cze,2020-12-06,1,Jeanne Bonjour,69RTXNHpm2vfbE6xBVuC4u,196000,Ton Héritage,0,10,2YhojdCR7YwU07jh9CJf1p,0.724,0.398,0,-11.001,1,0.191,0.0,0.586,0.213,0.193,124.951,4,Rennes Indie,France
2Is9lZA8PxkUokrQ5zqZxL,Russian Folk Dances of the Moiseyev Dance Company,6tMvCT2QM2yfCXd0AHCsFg,1992-01-01,21,Instrumental Quintet of the Soviet Army Band,1kGRnfGurtkxjosgGUQKil,171800,Russian Melodies,0,4,2Is9lZA8PxkUokrQ5zqZxL,0.374,0.322,7,-15.377,1,0.0333,0.509,0.818,0.138,0.675,149.119,4,Russian Folk,Russian Federation
1rdAbJhvuYASffLGtHnYwJ,The Adventure Of Super 7,7H9bORdhXd572IkUnnstkd,2012-07-18,10,Super 7,0PiTAIGexdlQsdDdLq80Q8,192810,Go Green!,0,14,1rdAbJhvuYASffLGtHnYwJ,0.868,0.701,9,-5.606,1,0.0635,0.0,0.0262,0.033,0.774,125.029,4,Indonesian Idol Pop,Indonesia
5hK66cPcKx4bWNQ7AnP3FY,Vasiyet,4NFkPtQZE6IIL9NuIfmFQG,2003-05-09,14,Öztürk,2B5q9iBkLrBOnegBMCPXau,279360,Yalnızım,0,16,5hK66cPcKx4bWNQ7AnP3FY,0.24,0.754,10,-6.951,1,0.039,9.41e-06,0.0638,0.413,0.468,169.986,4,Turkish Alternative,Turkey
5wbIQ0jsmwMwonkHv7TNto,Frozen: El Reino del Hielo (Edición Deluxe),7eNp8lTIdJmqCsz73AUFOq,2013-01-01,60,Naima Barroso,7rGbXloeosnH2dCQWqeWVe,206733,Hazme un Muñeco de Nieve,0,42,5wbIQ0jsmwMwonkHv7TNto,0.391,0.103,3,-16.109,1,0.0523,0.000672,0.927,0.249,0.17,76.324,3,Disney Español,
5W1vDWbIq8zatm2KIJGNq6,Shinki Chen,7MQGvnPNVUvjwdZpCTfx0Z,2015-12-16,7,Shinki Chen,2HsbVCYOtxDZBa4o1B24yW,235573,Gloomy Reflections,0,25,5W1vDWbIq8zatm2KIJGNq6,0.155,0.42,4,-10.723,0,0.033,0.857,0.00344,0.162,0.283,105.923,3,"Japanese Psychedelic,Psychedelic Blues-Rock",Japan
49iCq8HpHEVeljGBlFkE1F,Us d‘r Höll chunnt nume Zyt,6NdRLOAnPww2PW0L1sOlQ8,2019-11-15,5,Ateiggär,3Ky6psjwMRuSBL9KF6HStX,366100,Us d’r Höll chunnt nume Zyt,0,6,49iCq8HpHEVeljGBlFkE1F,0.164,0.918,5,-7.441,1,0.0758,0.119,4.14e-05,0.334,0.134,181.955,4,Swiss Black Metal,Switzerland
15O6wa4auGA9TpRIhvJaS3,Venerea,4gLNxGAXiLp3spl1MFuMJi,2020-02-05,6,Ottobrenero,425MOc0XBuDKxxw4HF6HdV,315000,Alpha Centauri,0,7,15O6wa4auGA9TpRIhvJaS3,0.411,0.633,9,-7.678,1,0.0425,1.22e-05,0.00109,0.0969,0.242,124.994,4,Italian Progressive Metal,Italy
5nvr58kMP8QnA7cfGiOBpE,Loud Sounds Dopa,4VDiMaSKal4dINoW4X9clf,1993-01-01,2,C.C.C.C,5P3q2123a4Jg39VKq038Ha,2148817,Loud Sounds Dopa Part II - Live,0,1,5nvr58kMP8QnA7cfGiOBpE,0.0539,0.01,11,3.313,0,0.322,0.821,0.791,0.766,0.0133,58.145,4,Noise,
1edXOafBx3fc8Tuyw0CItB,Passage of Time,1u05JBdwAXE4gUGgLhcmZg,2016,14,Yuki Matsui,7KKDLFlx6cwB88QpgeLSoJ,336240,Memories clock,0,11,1edXOafBx3fc8Tuyw0CItB,0.664,0.243,8,-13.885,1,0.0527,0.751,0.725,0.0708,0.131,119.943,4,Japanese Guitar,Japan
4gvfOLTk7rM8wKdRBUeGIX,Motives,0WH1B4VVRU713G6oDJyNRi,2012-03-06,7,Sumerlin,4j0cp9HCUZDfGqqKxqo2DD,223613,A Heart in Pursuit,0,4,4gvfOLTk7rM8wKdRBUeGIX,0.368,0.932,4,-4.659,0,0.0683,0.000126,0.000337,0.109,0.368,169.0,4,Christian Hard Rock,
2N4yRQUJVZkbkINGSYhrcL,Chuchi,1SCYg8EkBTRMk4s83JvGjj,2019-08-23,1,wwoman,3bvaVxy4LIPalRkLXBkYrX,191546,Chuchi,0,35,2N4yRQUJVZkbkINGSYhrcL,0.76,0.709,7,-6.274,0,0.0291,0.443,0.00742,0.0948,0.866,117.945,4,Bedroom Pop,
13irJzKSqva1VqG6KIxO8c,Älska glömma,2bC2w9av8m5UkMUGjwk376,2011-03-19,3,Deléns,2CeCtXCysvSzBuAUbdNj5I,160237,En kväll i Köpenhamn,0,7,13irJzKSqva1VqG6KIxO8c,0.627,0.908,2,-6.35,1,0.0408,0.0,0.0293,0.411,0.879,154.004,4,Dansband,Denmark
53RdmSJF8xASBeVBxkSFXX,Feels Like Love,1FiASeUqSP1VCwMruQrmfJ,2019-06-27,1,5NAPBACK,0ERCrnTOTP6m7KbCLTliEj,174167,Feels Like Love,0,19,53RdmSJF8xASBeVBxkSFXX,0.633,0.717,6,-5.964,1,0.0427,1.01e-05,0.368,0.233,0.736,98.147,4,Belgian EDM,Belgium
7rGjN1Z0kuEYQhbetcaTLE,イカレタアソビ,3IFqScoiuMEqNRig4SkmE1,2012-09-12,3,Masazaburro,2HgZmRV86yJPuf0ZGQrYgO,247456,Give Thanks Jah Music,0,6,7rGjN1Z0kuEYQhbetcaTLE,0.686,0.709,8,-4.881,0,0.106,0.0,0.0299,0.114,0.678,155.137,4,J-Reggae,Japan
